# 242Pu total cross section. 
# Source: ENDF/B-VIII.0

# E / MeV	CS / barn
835.473	10.3907
835.52	10.3177
835.545	10.2788
835.582	10.2233
835.618	10.1685
835.64	10.1356
835.654	10.114
835.672	10.0806
835.683	10.0606
835.727	9.9813
835.727	9.98129
835.77	9.90313
835.781	9.88392
835.814	9.82631
835.817	9.82004
835.85	9.76369
835.854	9.7563
835.857	9.74891
835.886	9.69094
835.89	9.68384
835.915	9.63407
835.926	9.61323
835.944	9.5785
835.963	9.54471
835.973	9.52445
835.99	9.49507
836.002	9.47222
836.017	9.44709
836.027	9.42982
836.047	9.39658
836.05	9.39223
836.067	9.36469
836.071	9.35779
836.087	9.33432
836.093	9.3252
836.107	9.30567
836.115	9.29475
836.127	9.27897
836.137	9.26671
836.147	9.25446
836.158	9.24145
836.167	9.23244
836.18	9.21934
836.187	9.21323
836.189	9.21104
836.202	9.20816
836.206	9.20714
836.224	9.20631
836.226	9.20618
836.24	9.20827
836.246	9.20925
836.256	9.21273
836.256	9.21273
836.261	9.21818
836.273	9.23266
836.276	9.2373
836.289	9.25607
836.291	9.25943
836.305	9.2833
836.306	9.28484
836.311	9.29362
836.321	9.32056
836.322	9.32185
836.329	9.34247
836.336	9.3677
836.338	9.37455
836.352	9.42929
836.354	9.43674
836.365	9.48144
836.365	9.48145
836.369	9.50016
836.383	9.58032
836.385	9.59035
836.401	9.68703
836.401	9.68703
836.401	9.68703
836.418	9.8126
836.42	9.8274
836.434	9.94584
836.438	9.97728
836.438	9.97729
836.45	10.1086
836.456	10.1679
836.467	10.2865
836.474	10.3699
836.474	10.3699
836.483	10.4903
836.492	10.6164
836.499	10.7174
836.501	10.7439
836.51	10.8926
836.516	10.9819
836.528	11.1996
836.528	11.1996
836.532	11.2693
836.547	11.5599
836.548	11.5962
836.556	11.7477
836.565	11.9586
836.565	11.9586
836.581	12.3531
836.583	12.3987
836.583	12.3987
836.597	12.8028
836.601	12.9074
836.61	13.1688
836.612	13.2266
836.619	13.465
836.626	13.7034
836.637	14.0722
836.637	14.0722
836.641	14.2076
836.655	14.7647
836.655	14.7648
836.664	15.1233
836.67	15.3556
836.67	15.3556
836.683	15.9127
836.684	15.9972
836.684	15.9972
836.699	16.6916
836.699	16.6916
836.701	16.7808
836.713	17.4419
836.719	17.7327
836.728	18.2455
836.728	18.2455
836.737	18.7745
836.75	19.5568
836.75	19.5569
836.755	19.9044
836.771	21.0039
836.771	21.0039
836.773	21.1305
836.791	22.462
836.793	22.6029
836.793	22.6029
836.813	24.2025
836.815	24.3562
836.815	24.3562
836.829	25.6173
836.832	25.8601
836.837	26.2846
836.851	27.6434
836.851	27.6435
836.858	28.3768
836.87	29.5688
836.873	29.8569
836.88	30.6462
836.889	31.6329
836.895	32.2569
836.897	32.5768
836.915	34.6029
836.917	34.8286
836.917	34.9444
836.937	37.4882
836.938	37.6037
836.94	37.8405
836.957	40.2123
836.96	40.5867
836.965	41.3521
836.982	43.7675
836.987	44.5919
836.991	45.1414
837.012	48.4451
837.013	48.5925
837.017	49.3623
837.04	53.2105
837.044	54.0162
837.047	54.5107
837.067	58.1385
837.077	60.0295
837.08	60.5557
837.094	63.3627
837.11	66.4784
837.112	67.0383
837.13	70.7727
837.145	73.8992
837.149	74.681
837.17	79.4489
837.19	84.0015
837.192	84.4155
837.214	89.4562
837.265	101.624
837.279	105.173
837.295	109.077
837.358	124.284
837.407	136.072
837.414	137.652
837.414	137.735
837.456	147.098
837.458	147.421
837.463	148.666
837.5	155.94
837.503	156.522
837.514	158.738
837.543	163.811
837.545	164.065
837.555	165.739
837.58	169.416
837.582	169.758
837.595	171.595
837.614	173.776
837.615	173.913
837.637	176.271
837.652	177.561
837.654	177.66
837.676	179.305
837.686	179.873
837.69	180.032
837.7	180.496
837.713	181.005
837.732	181.337
837.735	181.377
837.746	181.462
837.765	181.312
837.77	181.153
837.8	180.119
837.804	179.856
837.831	178.093
837.839	177.493
837.842	177.279
837.862	175.312
837.874	174.086
837.884	173.089
837.903	170.604
837.915	169.031
837.926	167.458
837.942	164.987
837.954	163.106
837.97	160.519
837.984	157.928
838.002	154.713
838.013	152.569
838.031	149.03
838.058	143.63
838.067	141.706
838.096	135.395
838.139	126.114
838.193	114.006
838.21	110.417
838.237	104.435
838.255	100.511
838.266	98.1557
838.28	95.1162
838.296	91.9461
838.313	88.4033
838.32	86.9405
838.328	85.3534
838.349	81.2976
838.357	79.9158
838.363	78.7507
838.377	76.254
838.393	73.3167
838.393	73.3166
838.404	71.4526
838.423	68.2607
838.431	66.8927
838.438	65.7007
838.443	64.9997
838.452	63.5979
838.463	61.9488
838.475	60.0248
838.479	59.4867
838.483	58.9831
838.499	56.7163
838.503	56.2242
838.52	53.8859
838.523	53.5381
838.525	53.1987
838.544	50.823
838.546	50.5968
838.547	50.4861
838.563	48.5939
838.564	48.5412
838.574	47.3551
838.581	46.5737
838.582	46.4778
838.599	44.7064
838.601	44.4717
838.601	44.4716
838.617	42.9652
838.62	42.6181
838.629	41.8374
838.636	41.1902
838.639	40.8745
838.658	39.2962
838.658	39.2188
838.665	38.6782
838.672	38.1106
838.678	37.6925
838.687	36.9958
838.697	36.2429
838.701	35.9007
838.701	35.9007
838.716	34.9173
838.716	34.9172
838.73	33.9518
838.734	33.7147
838.737	33.4777
838.745	33.0459
838.752	32.6222
838.759	32.1986
838.77	31.5749
838.774	31.367
838.774	31.367
838.788	30.6264
838.788	30.6264
838.803	29.9
838.806	29.7216
838.81	29.5434
838.817	29.2208
838.824	28.9045
838.832	28.5883
838.843	28.1228
838.846	27.9677
838.846	27.9677
838.861	27.4186
838.861	27.4185
838.874	26.9133
838.879	26.7478
838.883	26.6154
838.888	26.4366
838.897	26.1441
838.902	25.9978
838.915	25.5669
838.915	25.5669
838.919	25.454
838.929	25.1749
838.933	25.0503
838.942	24.8012
838.951	24.5563
838.955	24.4584
838.956	24.437
838.97	24.1212
838.97	24.1212
838.983	23.8111
838.988	23.7095
838.997	23.5063
839.006	23.3064
839.009	23.2264
839.01	23.2094
839.021	23.0171
839.024	22.9586
839.036	22.7455
839.042	22.6308
839.051	22.4784
839.06	22.31
839.064	22.2471
839.066	22.2203
839.078	22.0328
839.081	22
839.096	21.7837
839.096	21.7706
839.106	21.6421
839.115	21.5136
839.118	21.4631
839.126	21.3767
839.133	21.2903
839.146	21.142
839.151	21.0785
839.165	20.9119
839.167	20.8911
839.173	20.8296
839.184	20.7253
839.185	20.7082
839.2	20.5715
839.205	20.521
839.216	20.4199
839.225	20.3371
839.238	20.2211
839.242	20.1885
839.245	20.1619
839.26	20.0557
839.265	20.0166
839.281	19.8992
839.285	19.8735
839.303	19.7452
839.305	19.7326
839.325	19.5934
839.333	19.5372
839.34	19.4935
839.347	19.4531
839.358	19.3933
839.369	19.3335
839.382	19.2597
839.39	19.2155
839.407	19.1279
839.412	19.0987
839.437	18.964
839.439	18.9559
839.445	18.9318
839.472	18.813
839.477	18.7893
839.505	18.672
839.514	18.6329
839.535	18.54
839.537	18.5335
839.543	18.514
839.586	18.3598
839.586	18.3597
839.63	18.2072
839.635	18.1883
839.666	18.0812
839.673	18.0609
839.684	18.0306
839.717	17.94
839.733	17.895
839.76	17.82
839.782	17.7605
839.818	17.6612
839.847	17.5824
839.876	17.5036
839.876	17.5036
839.92	17.4069
839.934	17.3747
839.992	17.2466
840	17.2306
840.021	17.1828
840.065	17.1046
840.072	17.0915
840.138	16.975
840.145	16.962
840.21	16.8462
840.217	16.8333
840.29	16.7052
840.312	16.667
840.319	16.6568
840.362	16.5962
840.428	16.5057
840.435	16.4956
840.508	16.3955
840.537	16.3556
840.591	16.2808
840.595	16.2758
840.645	16.2188
840.685	16.1741
840.754	16.0971
840.78	16.0687
840.863	15.9759
840.874	15.9638
840.877	15.9598
840.968	15.8797
841.026	15.8287
841.063	15.7968
841.157	15.7141
841.189	15.6856
841.251	15.6317
841.298	15.5906
841.356	15.5401
841.367	15.5328
841.458	15.4726
841.505	15.4412
841.617	15.3668
841.643	15.35
841.777	15.2615
841.781	15.2591
841.919	15.1685
841.937	15.1566
842.016	15.1162
842.056	15.0959
842.194	15.0262
842.256	14.9951
842.332	14.9567
842.495	14.8746
842.499	14.8727
842.597	14.8236
842.604	14.8199
842.767	14.7551
842.793	14.745
842.989	14.6675
843.056	14.641
843.185	14.5902
843.344	14.5273
843.359	14.5216
843.38	14.5149
843.576	14.455
843.729	14.4084
843.772	14.3951
843.968	14.3354
844.113	14.2913
844.227	14.2568
844.485	14.1782
844.533	14.1637
844.728	14.1046
844.744	14.1009
844.953	14.0511
845.002	14.0394
845.261	13.978
845.513	13.9183
845.52	13.9168
845.778	13.8556
846.073	13.7859
846.156	13.7665
846.511	13.6826
846.67	13.6453
846.867	13.5988
846.927	13.5849
847.066	13.5521
847.236	13.5131
847.251	13.5095
847.649	13.4181
847.802	13.383
847.914	13.3572
848.179	13.2964
848.226	13.2857
848.445	13.2357
848.651	13.1887
848.71	13.1751
848.975	13.1146
849.059	13.0956
849.229	13.0568
849.387	13.0208
849.434	13.0078
849.472	12.9972
849.714	12.9296
849.809	12.9032
849.957	12.862
850.059	12.8336
850.199	12.7946
850.309	12.7642
850.442	12.7274
850.559	12.695
850.624	12.6771
850.734	12.6466
850.806	12.6219
850.809	12.6207
850.988	12.559
851.013	12.5504
851.205	12.484
851.248	12.4693
851.362	12.4301
851.477	12.391
851.484	12.388
851.519	12.3728
851.676	12.3063
851.719	12.2883
851.833	12.24
851.876	12.222
851.99	12.174
852.033	12.1561
852.133	12.1142
852.147	12.1066
852.19	12.0839
852.265	12.0441
852.333	12.0082
852.418	11.963
852.476	11.9329
852.533	11.9028
852.618	11.8579
852.647	11.843
852.704	11.8132
852.761	11.7748
852.761	11.7748
852.868	11.7031
852.875	11.6983
852.975	11.6318
852.989	11.6223
853.082	11.5609
853.103	11.5467
853.175	11.4997
853.189	11.4877
853.189	11.4877
853.296	11.3977
853.375	11.3322
853.403	11.3084
853.453	11.267
853.51	11.2199
853.531	11.2022
853.546	11.1905
853.581	11.153
853.61	11.1229
853.653	11.0782
853.688	11.0409
853.724	11.0039
853.767	10.9595
853.796	10.9301
853.845	10.8788
853.867	10.857
853.874	10.8498
853.91	10.8042
853.935	10.7726
853.974	10.7228
853.999	10.6915
854.038	10.6422
854.063	10.6113
854.088	10.5803
854.102	10.5585
854.127	10.5209
854.167	10.4617
854.192	10.4245
854.215	10.3899
854.24	10.3532
854.263	10.3191
854.288	10.2829
854.302	10.2623
854.311	10.2463
854.336	10.2024
854.359	10.1616
854.384	10.1184
854.397	10.0969
854.429	10.0424
854.434	10.0333
854.466	9.9801
854.472	9.97123
854.495	9.93392
854.504	9.91726
854.509	9.90727
854.529	9.87157
854.534	9.86183
854.554	9.82704
854.559	9.81755
854.579	9.7838
854.584	9.7746
854.604	9.74208
854.609	9.73321
854.629	9.70211
854.634	9.69363
854.654	9.66418
854.659	9.65616
854.679	9.62864
854.684	9.62114
854.703	9.59673
854.703	9.59565
854.721	9.57413
854.722	9.57315
854.74	9.55355
854.741	9.55268
854.752	9.54221
854.759	9.53805
854.76	9.53765
854.777	9.53001
854.778	9.52946
854.794	9.52453
854.797	9.52413
854.812	9.5219
854.816	9.522
854.83	9.52243
854.834	9.52323
854.848	9.52647
854.852	9.52805
854.866	9.54465
854.869	9.54965
854.884	9.56969
854.887	9.57565
854.902	9.59949
854.905	9.6065
854.919	9.64512
854.923	9.65593
854.937	9.69918
854.941	9.71126
854.945	9.72637
854.955	9.76943
854.959	9.78648
854.973	9.85471
854.976	9.87329
854.991	9.94765
854.994	9.96791
855.009	10.0669
855.012	10.0935
855.026	10.1999
855.03	10.2285
855.044	10.3622
855.048	10.3977
855.06	10.522
855.066	10.5784
855.076	10.7092
855.083	10.8009
855.092	10.9155
855.101	11.0362
855.108	11.1453
855.117	11.2882
855.124	11.4025
855.128	11.4625
855.133	11.5618
855.141	11.6942
855.149	11.8671
855.155	11.9709
855.157	12.0091
855.166	12.2078
855.173	12.3668
855.182	12.574
855.182	12.574
855.189	12.756
855.198	12.9924
855.205	13.1815
855.208	13.2799
855.214	13.4411
855.221	13.6561
855.23	13.9349
855.235	14.1022
855.237	14.1631
855.246	14.478
855.253	14.7299
855.262	15.0561
855.262	15.0561
855.269	15.3396
855.278	15.7059
855.285	15.999
855.289	16.1505
855.294	16.3964
855.301	16.7243
855.31	17.1484
855.315	17.4028
855.32	17.632
855.326	17.9639
855.339	18.628
855.342	18.8244
855.357	19.7226
855.364	20.132
855.369	20.4323
855.376	20.8999
855.381	21.2616
855.393	22.0754
855.395	22.1712
855.399	22.4672
855.413	23.5522
855.413	23.5522
855.416	23.7657
855.432	25.0461
855.434	25.1558
855.439	25.6545
855.451	26.6519
855.454	26.8884
855.463	27.7136
855.47	28.3738
855.474	28.7564
855.486	29.9561
855.494	30.7559
855.495	30.8494
855.509	32.3934
855.52	33.6478
855.52	33.6478
855.532	35.0088
855.54	35.9509
855.547	36.812
855.553	37.4916
855.569	39.6438
855.574	40.2277
855.579	40.9628
855.599	43.6585
855.601	43.9104
855.606	44.7011
855.628	47.8637
855.628	48.0012
855.633	48.7055
855.654	52.0864
855.658	52.6724
855.66	52.9723
855.681	56.5683
855.686	57.5054
855.69	58.1304
855.717	62.9117
855.722	63.9107
855.729	65.27
855.756	70.367
855.77	73.1902
855.772	73.55
855.793	77.8663
855.836	86.7933
855.838	87.1673
855.843	88.2886
855.937	108.65
855.938	108.65
855.944	110.032
855.99	119.653
856	121.908
856.02	125.988
856.04	129.743
856.049	131.551
856.079	137.168
856.085	138.17
856.089	138.921
856.123	144.64
856.132	145.956
856.164	150.555
856.166	150.884
856.171	151.543
856.197	154.66
856.204	155.473
856.209	155.971
856.236	158.496
856.24	158.864
856.247	159.469
856.27	160.94
856.275	161.271
856.285	161.824
856.3	162.376
856.321	162.981
856.339	163.181
856.355	163.177
856.375	162.903
856.378	162.842
856.41	161.662
856.437	159.921
856.453	158.747
856.471	157.134
856.494	154.87
856.511	152.88
856.537	149.687
856.55	147.892
856.58	143.485
856.597	140.777
856.608	138.898
856.652	131.286
856.661	129.621
856.732	116.154
856.751	112.301
856.814	100.063
856.862	90.7743
856.874	88.4143
856.902	83.3369
856.928	78.6862
856.934	77.6072
856.962	72.9262
856.981	69.6744
856.991	68.1257
857.021	63.5928
857.026	62.7896
857.05	59.3571
857.066	57.1217
857.07	56.6518
857.089	54.1184
857.106	51.9775
857.112	51.3421
857.137	48.4538
857.146	47.3465
857.155	46.4067
857.174	44.4767
857.187	43.2184
857.193	42.627
857.212	40.894
857.213	40.7329
857.23	39.2925
857.249	37.7388
857.249	37.7388
857.268	36.3315
857.285	35.0898
857.286	34.9689
857.307	33.6161
857.32	32.7558
857.323	32.5972
857.339	31.6678
857.355	30.7592
857.356	30.7099
857.371	29.9404
857.387	29.1444
857.392	28.9282
857.403	28.4143
857.419	27.7196
857.427	27.3801
857.435	27.0705
857.451	26.4661
857.463	26.0397
857.468	25.8904
857.484	25.3661
857.499	24.8824
857.5	24.8565
857.516	24.4024
857.532	23.9589
857.534	23.8866
857.548	23.5668
857.565	23.1717
857.583	22.766
857.588	22.6471
857.6	22.4084
857.618	22.0761
857.636	21.7518
857.641	21.6567
857.654	21.4656
857.672	21.1994
857.69	20.9392
857.695	20.8628
857.707	20.7088
857.725	20.494
857.743	20.2836
857.748	20.2218
857.761	20.0986
857.779	19.9265
857.797	19.7576
857.814	19.5918
857.816	19.5755
857.832	19.4554
857.854	19.2984
857.872	19.1636
857.891	19.0309
857.91	18.9001
857.913	18.8817
857.929	18.7923
857.954	18.6555
857.979	18.521
858.004	18.3885
858.009	18.3604
858.028	18.2748
858.053	18.1674
858.078	18.0611
858.105	17.9487
858.116	17.911
858.153	17.7811
858.191	17.6528
858.228	17.5257
858.234	17.5077
858.273	17.4015
858.277	17.3919
858.321	17.2724
858.33	17.2488
858.369	17.1446
858.383	17.107
858.417	17.0177
858.437	16.9663
858.441	16.957
858.466	16.903
858.491	16.8494
858.526	16.7728
858.53	16.7652
858.583	16.6512
858.594	16.6324
858.598	16.6261
858.658	16.5203
858.669	16.5017
858.722	16.4089
858.74	16.3782
858.794	16.2859
858.812	16.2553
858.869	16.1575
858.872	16.1527
858.897	16.1196
858.951	16.0487
858.983	16.0063
859.029	15.9452
859.068	15.8937
859.108	15.8422
859.154	15.7817
859.186	15.7398
859.24	15.6702
859.24	15.6702
859.265	15.6445
859.325	15.5823
859.343	15.564
859.411	15.4949
859.447	15.4585
859.532	15.3716
859.543	15.3607
859.611	15.2921
859.639	15.2692
859.736	15.1922
859.746	15.1837
859.832	15.1155
859.853	15.0985
859.96	15.0136
859.996	14.9855
860.089	14.9122
860.139	14.8728
860.182	14.8391
860.217	14.8164
860.282	14.7756
860.346	14.7348
860.424	14.6852
860.488	14.6446
860.567	14.5951
860.645	14.5456
860.71	14.5053
860.752	14.4784
860.802	14.4519
860.852	14.4256
860.959	14.3691
861.066	14.3129
861.116	14.2866
861.273	14.2044
861.28	14.2007
861.43	14.1224
861.494	14.089
861.587	14.0407
861.666	13.9999
861.708	13.9778
861.841	13.9092
861.92	13.8682
861.959	13.8483
862.077	13.7876
862.131	13.7598
862.195	13.727
862.271	13.6879
862.313	13.6667
862.378	13.6335
862.431	13.6031
862.447	13.5938
862.549	13.5356
862.606	13.5031
862.667	13.4684
862.756	13.4177
862.765	13.4131
862.846	13.3672
862.87	13.3535
862.935	13.317
862.976	13.2944
863.025	13.2672
863.025	13.2672
863.082	13.2276
863.092	13.2205
863.159	13.1741
863.187	13.1546
863.226	13.128
863.269	13.099
863.293	13.0824
863.338	13.0522
863.35	13.0441
863.35	13.0441
863.383	13.0165
863.411	12.9926
863.432	12.9755
863.472	12.9419
863.48	12.9351
863.513	12.9086
863.545	12.8824
863.554	12.876
863.578	12.8567
863.594	12.8442
863.61	12.8317
863.625	12.8209
863.635	12.8133
863.635	12.8133
863.655	12.7932
863.659	12.7892
863.684	12.7656
863.686	12.7637
863.708	12.7427
863.716	12.7353
863.732	12.7205
863.747	12.7082
863.757	12.6993
863.767	12.6909
863.773	12.6858
863.787	12.6744
863.789	12.6728
863.806	12.6604
863.808	12.6589
863.822	12.6487
863.828	12.6445
863.838	12.6377
863.848	12.6313
863.854	12.6275
863.869	12.6194
863.871	12.6182
863.887	12.61
863.889	12.6091
863.903	12.6029
863.909	12.6007
863.919	12.5974
863.925	12.5956
863.934	12.593
863.94	12.5918
863.949	12.59
863.955	12.5894
863.964	12.5884
863.97	12.5884
863.98	12.5884
863.986	12.5891
863.995	12.5901
864.001	12.5916
864.01	12.5938
864.016	12.596
864.025	12.5994
864.031	12.6026
864.041	12.6073
864.047	12.6115
864.056	12.6177
864.062	12.6229
864.071	12.6307
864.077	12.637
864.082	12.6423
864.086	12.6478
864.092	12.6573
864.102	12.6716
864.108	12.6824
864.117	12.6987
864.123	12.711
864.132	12.7295
864.138	12.7433
864.147	12.7641
864.153	12.7797
864.163	12.803
864.169	12.8204
864.178	12.8465
864.184	12.8658
864.193	12.8948
864.199	12.9162
864.204	12.934
864.208	12.9503
864.214	12.9769
864.224	13.0168
864.23	13.0456
864.237	13.0792
864.245	13.1209
864.245	13.1209
864.253	13.1676
864.26	13.2118
864.269	13.2686
864.275	13.3096
864.286	13.3779
864.291	13.4148
864.302	13.4959
864.306	13.5277
864.318	13.6232
864.321	13.6489
864.326	13.6917
864.334	13.7691
864.336	13.7897
864.351	13.9342
864.352	13.9452
864.367	14.1103
864.367	14.1103
864.382	14.2863
864.383	14.298
864.395	14.4479
864.397	14.4753
864.399	14.5027
864.413	14.6913
864.416	14.7348
864.428	14.9189
864.432	14.9802
864.447	15.2235
864.448	15.241
864.448	15.241
864.465	15.5358
864.469	15.6133
864.481	15.8459
864.489	16.0095
864.499	16.2141
864.5	16.2361
864.507	16.3981
864.517	16.6179
864.526	16.8254
864.539	17.155
864.544	17.2716
864.551	17.4531
864.562	17.7441
864.562	17.7586
864.578	18.2237
864.587	18.4673
864.601	18.8938
864.603	18.9579
864.611	19.2289
864.623	19.6353
864.635	20.0613
864.643	20.3453
864.646	20.4198
864.66	20.9637
864.668	21.2746
864.684	21.9255
864.684	21.9256
864.695	22.393
864.715	23.238
864.723	23.5938
864.725	23.6866
864.745	24.6518
864.75	24.8931
864.765	25.6491
864.776	26.1718
864.787	26.7467
864.806	27.7849
864.806	27.7849
864.829	29.0271
864.847	30.0825
864.847	30.0825
864.871	31.5407
864.89	32.67
864.908	33.7993
864.939	35.8155
864.977	38.2463
865.036	42.1612
865.042	42.5539
865.066	44.125
865.091	45.6991
865.097	46.0735
865.14	48.6939
865.144	48.9279
865.18	51.034
865.18	51.034
865.184	51.2035
865.205	52.3046
865.218	52.933
865.244	54.1895
865.247	54.329
865.254	54.5892
865.286	55.8901
865.294	56.167
865.308	56.6236
865.325	57.156
865.333	57.341
865.362	58.0686
865.365	58.1108
865.371	58.2119
865.4	58.6334
865.4	58.6353
865.414	58.7583
865.435	58.8612
865.435	58.8607
865.465	58.8395
865.47	58.8163
865.472	58.7956
865.503	58.4753
865.509	58.4064
865.514	58.3261
865.53	58.0155
865.543	57.7415
865.55	57.6045
865.563	57.2603
865.576	56.875
865.589	56.4896
865.609	55.8102
865.612	55.7131
865.624	55.236
865.648	54.2344
865.664	53.5552
865.666	53.4629
865.693	52.1687
865.711	51.2727
865.725	50.5331
865.742	49.6377
865.766	48.2945
865.788	47.0242
865.823	44.9806
865.856	43.0572
865.908	39.8571
865.912	39.611
865.955	37.1027
865.955	37.1027
865.992	35.0243
865.997	34.7356
866.028	33.0156
866.033	32.7382
866.056	31.5628
866.059	31.4026
866.061	31.2989
866.083	30.2003
866.088	29.9505
866.114	28.751
866.116	28.6551
866.14	27.549
866.144	27.3795
866.165	26.5325
866.185	25.7212
866.189	25.559
866.205	24.9384
866.213	24.6281
866.213	24.6281
866.226	24.2045
866.232	23.9926
866.246	23.5164
866.25	23.3802
866.268	22.7903
866.27	22.7272
866.278	22.4747
866.287	22.2372
866.287	22.2372
866.303	21.7811
866.305	21.7241
866.319	21.3391
866.319	21.3391
866.335	20.9139
866.335	20.9139
866.344	20.7089
866.352	20.5181
866.352	20.5181
866.368	20.151
866.368	20.151
